Time, Frequency, Resistance 
12/9/2020 15:17:39.382955, 5009649.0, 396.32
12/9/2020 15:17:40.506143, 5009648.6, 396.36
12/9/2020 15:17:41.505508, 5009648.2, 396.42
12/9/2020 15:17:42.505081, 5009648.0, 396.42
12/9/2020 15:17:43.839662, 5009647.5, 396.45
12/9/2020 15:17:44.506166, 5009647.3, 396.46
12/9/2020 15:17:45.506226, 5009646.9, 396.49
12/9/2020 15:17:46.507018, 5009646.6, 396.49
12/9/2020 15:17:47.505878, 5009646.3, 396.49
12/9/2020 15:17:48.506304, 5009646.1, 396.56
12/9/2020 15:17:49.505558, 5009645.8, 396.57
12/9/2020 15:17:50.505942, 5009645.5, 396.62
12/9/2020 15:17:51.505617, 5009645.3, 396.66
12/9/2020 15:17:52.507932, 5009645.1, 396.68
12/9/2020 15:17:53.506398, 5009644.8, 396.68
12/9/2020 15:17:54.505443, 5009644.6, 396.66
12/9/2020 15:17:55.506108, 5009644.3, 396.66
12/9/2020 15:17:56.506596, 5009644.0, 396.67
12/9/2020 15:17:57.506462, 5009643.8, 396.69
12/9/2020 15:17:58.506190, 5009643.6, 396.74
12/9/2020 15:17:59.506396, 5009643.6, 396.76
12/9/2020 15:18:0.506793, 5009643.3, 396.8
12/9/2020 15:18:1.506864, 5009643.0, 396.8
12/9/2020 15:18:2.505788, 5009642.8, 396.83
12/9/2020 15:18:3.506636, 5009642.4, 396.86
12/9/2020 15:18:4.505896, 5009642.3, 396.89
12/9/2020 15:18:5.505625, 5009642.0, 396.92
12/9/2020 15:18:6.507061, 5009641.9, 396.93
12/9/2020 15:18:7.506945, 5009641.6, 396.94
12/9/2020 15:18:8.507426, 5009641.3, 396.99
12/9/2020 15:18:9.505974, 5009641.0, 397.0
12/9/2020 15:18:10.506639, 5009640.8, 397.04
12/9/2020 15:18:11.506378, 5009640.5, 397.12
12/9/2020 15:18:12.506872, 5009640.3, 397.13
12/9/2020 15:18:13.506481, 5009640.0, 397.16
12/9/2020 15:18:14.507310, 5009639.8, 397.22
12/9/2020 15:18:15.507169, 5009639.4, 397.22
12/9/2020 15:18:16.507499, 5009639.2, 397.28
12/9/2020 15:18:17.506161, 5009639.0, 397.3
12/9/2020 15:18:18.506238, 5009638.8, 397.38
12/9/2020 15:18:19.506309, 5009638.4, 397.41
12/9/2020 15:18:20.506438, 5009638.1, 397.46
12/9/2020 15:18:21.506497, 5009638.0, 397.49
12/9/2020 15:18:22.507220, 5009637.7, 397.54
12/9/2020 15:18:23.506059, 5009637.4, 397.52
12/9/2020 15:18:24.506395, 5009637.1, 397.57
12/9/2020 15:18:25.507451, 5009636.9, 397.59
12/9/2020 15:18:26.506895, 5009636.7, 397.6
12/9/2020 15:18:27.507654, 5009636.3, 397.62
12/9/2020 15:18:28.507449, 5009636.1, 397.66
12/9/2020 15:18:29.506447, 5009635.8, 397.65
12/9/2020 15:18:30.507023, 5009635.6, 397.65
12/9/2020 15:18:31.507615, 5009635.4, 397.69
12/9/2020 15:18:32.507795, 5009635.1, 397.7
12/9/2020 15:18:33.507944, 5009635.0, 397.74
12/9/2020 15:18:34.507950, 5009634.9, 397.78
12/9/2020 15:18:35.507915, 5009634.7, 397.82
12/9/2020 15:18:36.507681, 5009634.4, 397.84
12/9/2020 15:18:37.508018, 5009634.2, 397.81
12/9/2020 15:18:38.507826, 5009634.0, 397.84
12/9/2020 15:18:39.507909, 5009633.9, 397.84
12/9/2020 15:18:40.507784, 5009633.8, 397.81
12/9/2020 15:18:41.507928, 5009633.6, 397.83
12/9/2020 15:18:42.508363, 5009633.5, 397.85
12/9/2020 15:18:43.506857, 5009633.3, 397.85
12/9/2020 15:18:44.507008, 5009633.2, 397.85
12/9/2020 15:18:45.507554, 5009633.1, 397.85
12/9/2020 15:18:46.507103, 5009633.0, 397.89
12/9/2020 15:18:47.507903, 5009633.0, 397.87
12/9/2020 15:18:48.508220, 5009632.9, 397.9
12/9/2020 15:18:49.507103, 5009632.9, 397.93
12/9/2020 15:18:50.508182, 5009632.7, 397.92
12/9/2020 15:18:51.508449, 5009632.7, 397.93
12/9/2020 15:18:52.508240, 5009632.7, 397.95
12/9/2020 15:18:53.508287, 5009632.6, 397.95
12/9/2020 15:18:54.508412, 5009632.7, 397.94
12/9/2020 15:18:55.508146, 5009632.5, 397.93
12/9/2020 15:18:56.508719, 5009632.5, 397.91
12/9/2020 15:18:57.507200, 5009632.6, 397.96
12/9/2020 15:18:58.507974, 5009632.6, 397.96
12/9/2020 15:18:59.508093, 5009632.7, 397.99
12/9/2020 15:19:0.508260, 5009632.7, 397.99
12/9/2020 15:19:1.508426, 5009632.7, 398.03
12/9/2020 15:19:2.508006, 5009632.8, 398.03
12/9/2020 15:19:3.508670, 5009632.8, 398.02
12/9/2020 15:19:4.508925, 5009632.8, 398.04
12/9/2020 15:19:5.507999, 5009632.8, 398.05
12/9/2020 15:19:6.508350, 5009632.9, 398.01
12/9/2020 15:19:7.508217, 5009633.0, 398.06
12/9/2020 15:19:8.507549, 5009633.0, 398.07
12/9/2020 15:19:9.508719, 5009633.1, 398.05
12/9/2020 15:19:10.507806, 5009633.1, 398.06
12/9/2020 15:19:11.508618, 5009633.3, 398.04
12/9/2020 15:19:12.508049, 5009633.4, 398.1
12/9/2020 15:19:13.508287, 5009633.5, 398.1
12/9/2020 15:19:14.508920, 5009633.6, 398.11
12/9/2020 15:19:15.508900, 5009633.8, 398.16
12/9/2020 15:19:16.509001, 5009633.9, 398.14
12/9/2020 15:19:17.509465, 5009634.0, 398.18
12/9/2020 15:19:18.507903, 5009634.1, 398.18
12/9/2020 15:19:19.508732, 5009634.3, 398.15
12/9/2020 15:19:20.508732, 5009634.3, 398.1
12/9/2020 15:19:21.508208, 5009634.6, 398.12
12/9/2020 15:19:22.508769, 5009634.6, 398.12
12/9/2020 15:19:23.509566, 5009634.8, 398.09
12/9/2020 15:19:24.509220, 5009634.9, 398.1
12/9/2020 15:19:25.509367, 5009635.0, 398.08
12/9/2020 15:19:26.509431, 5009635.1, 398.05
12/9/2020 15:19:27.509311, 5009635.3, 398.05
12/9/2020 15:19:28.509548, 5009635.5, 398.03
12/9/2020 15:19:29.509059, 5009635.7, 398.05
12/9/2020 15:19:30.508913, 5009635.9, 398.08
12/9/2020 15:19:31.508457, 5009636.0, 398.06
12/9/2020 15:19:32.508571, 5009636.2, 398.03
12/9/2020 15:19:33.508984, 5009636.4, 398.03
12/9/2020 15:19:34.508392, 5009636.6, 398.07
12/9/2020 15:19:35.508882, 5009636.8, 398.08
12/9/2020 15:19:36.509068, 5009637.0, 398.09
12/9/2020 15:19:37.509257, 5009637.3, 398.09
12/9/2020 15:19:38.509477, 5009637.4, 398.05
12/9/2020 15:19:39.508419, 5009637.6, 398.07
12/9/2020 15:19:40.508994, 5009637.9, 398.06
12/9/2020 15:19:41.509354, 5009638.0, 398.03
12/9/2020 15:19:42.511570, 5009638.3, 398.03
12/9/2020 15:19:43.508941, 5009638.5, 398.01
12/9/2020 15:19:44.509711, 5009638.7, 398.0
12/9/2020 15:19:45.509853, 5009639.0, 398.0
12/9/2020 15:19:46.509959, 5009639.2, 397.98
12/9/2020 15:19:47.509111, 5009639.5, 398.01
12/9/2020 15:19:48.509931, 5009639.8, 398.0
12/9/2020 15:19:49.509612, 5009640.0, 398.01
12/9/2020 15:19:50.509480, 5009640.3, 398.01
12/9/2020 15:19:51.509842, 5009640.4, 397.98
12/9/2020 15:19:52.510372, 5009640.8, 397.97
12/9/2020 15:19:53.510195, 5009641.1, 397.98
12/9/2020 15:19:54.510121, 5009641.3, 397.95
12/9/2020 15:19:55.509551, 5009641.6, 397.94
12/9/2020 15:19:56.509324, 5009642.0, 397.94
12/9/2020 15:19:57.509410, 5009642.2, 397.91
12/9/2020 15:19:58.510416, 5009642.5, 397.89
12/9/2020 15:19:59.510261, 5009642.8, 397.87
12/9/2020 15:20:0.510636, 5009643.1, 397.83
