Time, Frequency, Resistance 
12/9/2020 15:17:39.382955, 5009649.0, 396.32
12/9/2020 15:17:40.506143, 5009648.6, 396.36
12/9/2020 15:17:41.505508, 5009648.2, 396.42
12/9/2020 15:17:42.505081, 5009648.0, 396.42
12/9/2020 15:17:43.839662, 5009647.5, 396.45
12/9/2020 15:17:44.506166, 5009647.3, 396.46
12/9/2020 15:17:45.506226, 5009646.9, 396.49
12/9/2020 15:17:46.507018, 5009646.6, 396.49
12/9/2020 15:17:47.505878, 5009646.3, 396.49
12/9/2020 15:17:48.506304, 5009646.1, 396.56
12/9/2020 15:17:49.505558, 5009645.8, 396.57
12/9/2020 15:17:50.505942, 5009645.5, 396.62
12/9/2020 15:17:51.505617, 5009645.3, 396.66
12/9/2020 15:17:52.507932, 5009645.1, 396.68
12/9/2020 15:17:53.506398, 5009644.8, 396.68
12/9/2020 15:17:54.505443, 5009644.6, 396.66
12/9/2020 15:17:55.506108, 5009644.3, 396.66
