Time, Frequency, Resistance 
5/1/2021 11:57:42.518962, 5011609.2, 25.526
5/1/2021 11:57:43.494620, 5011609.3, 25.528
5/1/2021 11:57:44.494238, 5011609.3, 25.536
5/1/2021 11:57:45.494692, 5011609.3, 25.54
5/1/2021 11:57:46.494462, 5011609.4, 25.548
5/1/2021 11:57:47.493965, 5011609.3, 25.544
5/1/2021 11:57:48.494042, 5011609.4, 25.546
5/1/2021 11:57:49.494580, 5011609.4, 25.552
5/1/2021 11:57:50.492991, 5011609.4, 25.55
5/1/2021 11:57:51.584626, 5011609.5, 25.558
5/1/2021 11:57:52.493618, 5011609.5, 25.561
5/1/2021 11:57:53.493774, 5011609.6, 25.56
5/1/2021 11:57:54.495711, 5011609.5, 25.566
5/1/2021 11:57:55.495584, 5011609.6, 25.577
5/1/2021 11:57:56.494159, 5011609.6, 25.577
5/1/2021 11:57:57.494799, 5011609.6, 25.584
5/1/2021 11:57:58.494408, 5011609.6, 25.585
5/1/2021 11:57:59.495158, 5011609.7, 25.585
5/1/2021 11:58:0.495106, 5011609.6, 25.585
5/1/2021 11:58:1.494234, 5011609.7, 25.582
5/1/2021 11:58:2.494777, 5011609.8, 25.593
5/1/2021 11:58:3.494195, 5011609.8, 25.593
5/1/2021 11:58:4.494479, 5011609.8, 25.599
5/1/2021 11:58:5.494414, 5011609.8, 25.608
5/1/2021 11:58:6.493986, 5011609.8, 25.61
5/1/2021 11:58:7.493992, 5011609.9, 25.615
5/1/2021 11:58:8.493384, 5011609.9, 25.616
5/1/2021 11:58:9.494156, 5011609.9, 25.616
5/1/2021 11:58:10.493705, 5011609.9, 25.616
5/1/2021 11:58:11.495128, 5011609.9, 25.619
5/1/2021 11:58:12.494446, 5011610.0, 25.621
5/1/2021 11:58:13.494373, 5011610.0, 25.626
5/1/2021 11:58:14.495500, 5011610.0, 25.626
5/1/2021 11:58:15.494687, 5011610.0, 25.625
5/1/2021 11:58:16.494739, 5011610.0, 25.631
5/1/2021 11:58:17.494163, 5011610.1, 25.631
5/1/2021 11:58:18.494163, 5011610.1, 25.633
5/1/2021 11:58:19.494632, 5011610.2, 25.638
5/1/2021 11:58:20.494695, 5011610.1, 25.643
5/1/2021 11:58:21.494530, 5011610.2, 25.64
5/1/2021 11:58:22.494520, 5011610.1, 25.638
5/1/2021 11:58:23.494887, 5011610.2, 25.64
5/1/2021 11:58:24.495765, 5011610.2, 25.64
5/1/2021 11:58:25.494743, 5011610.2, 25.634
5/1/2021 11:58:26.495573, 5011610.2, 25.632
5/1/2021 11:58:27.494997, 5011610.2, 25.635
5/1/2021 11:58:28.495904, 5011610.2, 25.639
5/1/2021 11:58:29.495422, 5011610.2, 25.642
5/1/2021 11:58:30.495447, 5011610.3, 25.647
5/1/2021 11:58:31.496091, 5011610.3, 25.653
5/1/2021 11:58:32.494836, 5011610.3, 25.661
5/1/2021 11:58:33.495356, 5011610.4, 25.665
5/1/2021 11:58:34.495824, 5011610.4, 25.667
5/1/2021 11:58:35.494655, 5011610.4, 25.677
5/1/2021 11:58:36.494032, 5011610.4, 25.68
