Time, Frequency, Resistance 
7/1/2021 17:20:31.713949, 5009807.8, 400.27
7/1/2021 17:20:32.677499, 5009807.7, 400.22
7/1/2021 17:20:33.677623, 5009807.6, 400.18
7/1/2021 17:20:34.676957, 5009807.6, 400.14
7/1/2021 17:20:35.677504, 5009807.6, 400.1
7/1/2021 17:20:36.677943, 5009807.4, 400.06
7/1/2021 17:20:37.677802, 5009807.4, 400.02
7/1/2021 17:20:38.678054, 5009807.4, 399.98
7/1/2021 17:20:39.678439, 5009807.4, 399.95
7/1/2021 17:20:40.676479, 5009807.3, 399.91
7/1/2021 17:20:41.676204, 5009807.3, 399.89
7/1/2021 17:20:42.676069, 5009807.3, 399.85
7/1/2021 17:20:43.677744, 5009807.2, 399.81
7/1/2021 17:20:44.676744, 5009807.3, 399.77
7/1/2021 17:20:45.677809, 5009807.1, 399.77
7/1/2021 17:20:46.678395, 5009807.2, 399.73
7/1/2021 17:20:47.678049, 5009807.1, 399.68
7/1/2021 17:20:48.678672, 5009807.2, 399.64
7/1/2021 17:20:49.677616, 5009807.1, 399.59
7/1/2021 17:20:50.677767, 5009807.1, 399.55
7/1/2021 17:20:51.677958, 5009807.1, 399.53
7/1/2021 17:20:52.678690, 5009807.0, 399.49
7/1/2021 17:20:53.678649, 5009807.0, 399.46
7/1/2021 17:20:54.677300, 5009807.0, 399.42
7/1/2021 17:20:55.677750, 5009806.9, 399.39
7/1/2021 17:20:56.677992, 5009806.9, 399.36
7/1/2021 17:20:57.677821, 5009806.9, 399.32
7/1/2021 17:20:58.677749, 5009806.9, 399.29
7/1/2021 17:20:59.677984, 5009806.8, 399.29
7/1/2021 17:21:0.678179, 5009806.7, 399.24
7/1/2021 17:21:1.678017, 5009806.8, 399.2
7/1/2021 17:21:2.678358, 5009806.7, 399.17
7/1/2021 17:21:3.678376, 5009806.8, 399.14
7/1/2021 17:21:4.678978, 5009806.6, 399.11
7/1/2021 17:21:5.677954, 5009806.6, 399.09
7/1/2021 17:21:6.677524, 5009806.5, 399.06
7/1/2021 17:21:7.677862, 5009806.4, 399.03
7/1/2021 17:21:8.678395, 5009806.6, 399.0
7/1/2021 17:21:9.678070, 5009806.5, 398.96
7/1/2021 17:21:10.678607, 5009806.4, 398.92
7/1/2021 17:21:11.678590, 5009806.4, 398.9
7/1/2021 17:21:12.678115, 5009806.4, 398.86
7/1/2021 17:21:13.678314, 5009806.4, 398.86
7/1/2021 17:21:14.678043, 5009806.3, 398.83
7/1/2021 17:21:15.678180, 5009806.3, 398.81
7/1/2021 17:21:16.677891, 5009806.2, 398.77
7/1/2021 17:21:17.678544, 5009806.1, 398.75
7/1/2021 17:21:18.679203, 5009806.2, 398.72
7/1/2021 17:21:19.679414, 5009806.1, 398.7
7/1/2021 17:21:20.679130, 5009806.1, 398.67
7/1/2021 17:21:21.679192, 5009806.0, 398.63
7/1/2021 17:21:22.678805, 5009806.0, 398.59
7/1/2021 17:21:23.678807, 5009806.0, 398.56
7/1/2021 17:21:24.679594, 5009806.0, 398.54
7/1/2021 17:21:25.678741, 5009805.9, 398.52
7/1/2021 17:21:26.679269, 5009805.8, 398.5
7/1/2021 17:21:27.678021, 5009805.8, 398.5
7/1/2021 17:21:28.677087, 5009805.8, 398.47
7/1/2021 17:21:29.677926, 5009805.8, 398.44
7/1/2021 17:21:30.678544, 5009805.6, 398.41
7/1/2021 17:21:31.679544, 5009805.6, 398.39
7/1/2021 17:21:32.679074, 5009805.6, 398.37
7/1/2021 17:21:33.678941, 5009805.6, 398.35
7/1/2021 17:21:34.678922, 5009805.6, 398.33
7/1/2021 17:21:35.678066, 5009805.5, 398.29
7/1/2021 17:21:36.678722, 5009805.4, 398.27
7/1/2021 17:21:37.678866, 5009805.4, 398.24
7/1/2021 17:21:38.679391, 5009805.4, 398.22
7/1/2021 17:21:39.678360, 5009805.3, 398.19
7/1/2021 17:21:40.678890, 5009805.3, 398.17
7/1/2021 17:21:41.678455, 5009805.2, 398.15
7/1/2021 17:21:42.677481, 5009805.2, 398.15
7/1/2021 17:21:43.678741, 5009805.1, 398.13
7/1/2021 17:21:44.678477, 5009805.1, 398.1
7/1/2021 17:21:45.679212, 5009805.1, 398.07
7/1/2021 17:21:46.679752, 5009805.0, 398.05
7/1/2021 17:21:47.678725, 5009805.0, 398.03
7/1/2021 17:21:48.678497, 5009805.0, 398.0
7/1/2021 17:21:49.679447, 5009804.9, 397.97
7/1/2021 17:21:50.680216, 5009804.9, 397.95
7/1/2021 17:21:51.679238, 5009804.9, 397.93
7/1/2021 17:21:52.680096, 5009804.8, 397.91
7/1/2021 17:21:53.679976, 5009804.8, 397.88
7/1/2021 17:21:54.679306, 5009804.8, 397.87
7/1/2021 17:21:55.679406, 5009804.8, 397.84
7/1/2021 17:21:56.679170, 5009804.7, 397.84
7/1/2021 17:21:57.679396, 5009804.6, 397.82
7/1/2021 17:21:58.678365, 5009804.5, 397.81
7/1/2021 17:21:59.678782, 5009804.4, 397.78
7/1/2021 17:22:0.678814, 5009804.3, 397.77
7/1/2021 17:22:1.679734, 5009804.2, 397.75
7/1/2021 17:22:2.680141, 5009804.2, 397.72
7/1/2021 17:22:3.679808, 5009804.1, 397.7
7/1/2021 17:22:4.679195, 5009804.1, 397.68
7/1/2021 17:22:5.679797, 5009804.0, 397.68
7/1/2021 17:22:6.678189, 5009804.0, 397.66
7/1/2021 17:22:7.680064, 5009803.9, 397.64
7/1/2021 17:22:8.679476, 5009803.9, 397.62
7/1/2021 17:22:9.680176, 5009803.9, 397.61
7/1/2021 17:22:10.679188, 5009803.9, 397.61
7/1/2021 17:22:11.680373, 5009803.8, 397.6
7/1/2021 17:22:12.679889, 5009803.8, 397.6
7/1/2021 17:22:13.678976, 5009803.8, 397.59
7/1/2021 17:22:14.679188, 5009803.8, 397.57
7/1/2021 17:22:15.678643, 5009803.7, 397.55
7/1/2021 17:22:16.680532, 5009803.6, 397.54
7/1/2021 17:22:17.679868, 5009803.6, 397.53
7/1/2021 17:22:18.679583, 5009803.6, 397.52
7/1/2021 17:22:19.680312, 5009803.6, 397.51
7/1/2021 17:22:20.679673, 5009803.6, 397.49
7/1/2021 17:22:21.680543, 5009803.6, 397.47
7/1/2021 17:22:22.680227, 5009803.5, 397.45
7/1/2021 17:22:23.679193, 5009803.4, 397.44
7/1/2021 17:22:24.679943, 5009803.4, 397.42
7/1/2021 17:22:25.678715, 5009803.4, 397.42
7/1/2021 17:22:26.680424, 5009803.4, 397.4
