Time, Frequency, Resistance 
13/1/2021 18:4:24.524082, 5010179.2, 376.02
13/1/2021 18:4:25.523215, 5010179.1, 376.03
13/1/2021 18:4:26.524460, 5010179.1, 376.03
13/1/2021 18:4:27.524448, 5010179.1, 376.03
13/1/2021 18:4:28.523722, 5010179.1, 376.03
13/1/2021 18:4:29.523998, 5010179.0, 376.04
13/1/2021 18:4:30.524511, 5010178.9, 376.06
13/1/2021 18:4:31.524150, 5010178.9, 376.06
13/1/2021 18:4:32.524153, 5010178.9, 376.06
13/1/2021 18:4:33.524608, 5010178.9, 376.06
13/1/2021 18:4:34.523985, 5010178.9, 376.07
13/1/2021 18:4:35.523761, 5010178.9, 376.08
13/1/2021 18:4:36.524031, 5010178.8, 376.08
13/1/2021 18:4:37.523783, 5010178.9, 376.08
13/1/2021 18:4:38.524224, 5010178.9, 376.09
13/1/2021 18:4:39.523569, 5010178.9, 376.09
13/1/2021 18:4:40.524554, 5010178.9, 376.09
13/1/2021 18:4:41.524414, 5010178.9, 376.09
13/1/2021 18:4:42.523732, 5010179.0, 376.1
13/1/2021 18:4:43.524425, 5010179.0, 376.1
13/1/2021 18:4:44.524253, 5010179.0, 376.1
13/1/2021 18:4:45.524537, 5010179.0, 376.1
13/1/2021 18:4:46.524328, 5010179.1, 376.11
13/1/2021 18:4:47.525071, 5010179.1, 376.11
13/1/2021 18:4:48.524609, 5010179.1, 376.1
13/1/2021 18:4:49.524394, 5010179.1, 376.11
13/1/2021 18:4:50.525080, 5010179.2, 376.1
13/1/2021 18:4:51.525066, 5010179.3, 376.1
13/1/2021 18:4:52.524805, 5010179.3, 376.11
13/1/2021 18:4:53.524405, 5010179.3, 376.11
13/1/2021 18:4:54.524480, 5010179.3, 376.11
13/1/2021 18:4:55.525127, 5010179.4, 376.11
13/1/2021 18:4:56.525142, 5010179.4, 376.11
13/1/2021 18:4:57.525004, 5010179.4, 376.1
13/1/2021 18:4:58.524791, 5010179.6, 376.1
13/1/2021 18:4:59.523771, 5010179.6, 376.1
13/1/2021 18:5:0.525303, 5010179.7, 376.1
13/1/2021 18:5:1.524283, 5010179.8, 376.09
13/1/2021 18:5:2.524851, 5010179.7, 376.09
13/1/2021 18:5:3.524399, 5010179.8, 376.09
13/1/2021 18:5:4.525424, 5010179.8, 376.09
13/1/2021 18:5:5.525173, 5010179.9, 376.08
13/1/2021 18:5:6.525185, 5010179.9, 376.08
13/1/2021 18:5:7.525286, 5010179.9, 376.08
13/1/2021 18:5:8.525662, 5010180.0, 376.08
13/1/2021 18:5:9.525159, 5010180.0, 376.08
13/1/2021 18:5:10.525572, 5010180.1, 376.08
13/1/2021 18:5:11.525031, 5010180.1, 376.07
13/1/2021 18:5:12.525245, 5010180.1, 376.07
13/1/2021 18:5:13.525755, 5010180.3, 376.07
13/1/2021 18:5:14.524470, 5010180.3, 376.06
13/1/2021 18:5:15.525166, 5010180.3, 376.06
13/1/2021 18:5:16.525894, 5010180.4, 376.05
13/1/2021 18:5:17.525378, 5010180.4, 376.05
13/1/2021 18:5:18.525139, 5010180.4, 376.05
13/1/2021 18:5:19.526071, 5010180.5, 376.05
13/1/2021 18:5:20.526097, 5010180.6, 376.04
13/1/2021 18:5:21.524417, 5010180.5, 376.04
13/1/2021 18:5:22.524977, 5010180.6, 376.04
13/1/2021 18:5:23.525434, 5010180.7, 376.03
13/1/2021 18:5:24.524280, 5010180.7, 376.03
13/1/2021 18:5:25.525306, 5010180.8, 376.03
13/1/2021 18:5:26.525452, 5010180.8, 376.03
13/1/2021 18:5:27.525269, 5010180.8, 376.02
13/1/2021 18:5:28.526017, 5010180.9, 376.02
13/1/2021 18:5:29.525624, 5010180.9, 376.02
13/1/2021 18:5:30.525416, 5010180.9, 376.02
13/1/2021 18:5:31.525011, 5010181.0, 376.02
13/1/2021 18:5:32.524833, 5010181.0, 376.02
13/1/2021 18:5:33.525457, 5010181.1, 376.02
13/1/2021 18:5:34.525517, 5010181.1, 376.02
13/1/2021 18:5:35.526004, 5010181.2, 376.02
13/1/2021 18:5:36.525935, 5010181.2, 376.02
13/1/2021 18:5:37.524929, 5010181.2, 376.03
13/1/2021 18:5:38.525153, 5010181.3, 376.03
13/1/2021 18:5:39.525753, 5010181.3, 376.03
13/1/2021 18:5:40.527668, 5010181.5, 376.04
13/1/2021 18:5:41.525533, 5010181.6, 376.08
13/1/2021 18:5:42.526194, 5010181.8, 376.08
13/1/2021 18:5:43.525801, 5010181.7, 376.09
13/1/2021 18:5:44.526345, 5010181.8, 376.09
13/1/2021 18:5:45.526592, 5010181.8, 376.09
13/1/2021 18:5:46.526557, 5010181.9, 376.09
13/1/2021 18:5:47.526075, 5010181.9, 376.08
13/1/2021 18:5:48.525929, 5010181.9, 376.09
13/1/2021 18:5:49.526206, 5010181.9, 376.08
13/1/2021 18:5:50.526369, 5010182.0, 376.09
13/1/2021 18:5:51.526794, 5010182.1, 376.08
13/1/2021 18:5:52.597579, 5010182.1, 376.08
13/1/2021 18:5:53.526986, 5010182.0, 376.08
13/1/2021 18:5:54.571866, 5010182.1, 376.08
13/1/2021 18:5:55.526765, 5010182.1, 376.08
13/1/2021 18:5:56.539436, 5010182.1, 376.07
13/1/2021 18:5:57.607528, 5010182.2, 376.07
13/1/2021 18:5:58.540463, 5010182.2, 376.07
13/1/2021 18:5:59.526247, 5010182.3, 376.08
13/1/2021 18:6:0.526146, 5010182.4, 376.07
13/1/2021 18:6:1.526167, 5010182.3, 376.08
13/1/2021 18:6:2.525219, 5010182.4, 376.08
13/1/2021 18:6:3.526944, 5010182.4, 376.08
13/1/2021 18:6:4.526694, 5010182.4, 376.08
13/1/2021 18:6:5.525536, 5010182.4, 376.08
13/1/2021 18:6:6.525493, 5010182.4, 376.08
13/1/2021 18:6:7.527160, 5010182.4, 376.08
13/1/2021 18:6:8.526250, 5010182.5, 376.07
13/1/2021 18:6:9.527124, 5010182.4, 376.07
13/1/2021 18:6:10.525455, 5010182.5, 376.08
13/1/2021 18:6:11.526939, 5010182.6, 376.08
13/1/2021 18:6:12.527146, 5010182.6, 376.07
13/1/2021 18:6:13.527488, 5010182.6, 376.08
13/1/2021 18:6:14.526732, 5010182.7, 376.08
13/1/2021 18:6:15.526290, 5010182.7, 376.08
13/1/2021 18:6:16.527244, 5010182.7, 376.08
13/1/2021 18:6:17.526053, 5010182.8, 376.07
